property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
39780,-37.70755,145.073871,16 Gleeson Drive,BUNDOORA,5880000,house,2012,3,1,2,SC_047,5.159,19984,0.953,37,0,hospital_037,1.596,S_155,1.943
51954,-37.798648,145.171637,5 Ruth Street,DONVALE,8030000,house,2014,3,1,2,SC_002,2.307,19899,2.461,34,0,hospital_034,0.926,S_202,2.841
79022,-37.940039,145.1453,38 Burden Street,SPRINGVALE,5840000,house,2013,3,1,1,SC_073,5.185,19914,0.593,42,0,hospital_076,2.975,S_075,1.595
8198,-37.727883,144.759918,19 DEAKIN Grove,BURNSIDE HEIGHTS,5200000,house,2010,3,1,3,SC_048,1.716,20001,2.982,36,0,hospital_057,6.022,S_070,2.814
35766,-37.717733,145.008081,9/18 Bedford Street,RESERVOIR,5841000,house,2010,3,1,1,SC_103,2.492,20010,0.134,31,0,hospital_139,0.883,S_225,1.986
7154,-37.749537,144.766392,1 Newark Court,ALBANVALE,3160000,house,2011,5,1,0,SC_048,2.864,20002,3.008,33,0,hospital_057,4.406,S_070,0.647
60576,-37.839855,145.195656,2/16 Karwitha Street,VERMONT,17680000,house,2016,4,2,2,SC_088,2.687,19900,2.453,37,0,hospital_008,2.939,S_202,2.464
19496,-37.662363,144.928944,80 Bushfield Crescent,COOLAROO,4425000,house,2011,3,1,0,SC_072,1.422,44817,0.296,40,0,hospital_104,1.5,S_153,1.865
27453,-37.591602,144.923698,6 Winsham Court,CRAIGIEBURN,3480000,house,2016,3,1,2,SC_016,0.882,40221,2.071,46,0,hospital_104,6.585,S_178,0.947
64507,-37.791412,145.262238,43 Maroondah Highway,CROYDON,7044000,house,2011,4,3,2,SC_022,2.022,19878,1.676,50,0,hospital_164,1.911,S_157,0.901
8260,-37.750027,144.747247,20 Niewand Avenue,BURNSIDE,5522000,house,2015,3,2,2,SC_048,1.966,20002,4.683,33,0,hospital_057,6.033,S_156,0.68
84202,-37.850312,145.005705,5A Lorne Road,PRAHRAN,19880000,house,2015,3,2,2,SC_038,1.107,19947,0.71,20,0,hospital_132,0.508,S_115,0.255
15709,-37.738839,144.885233,35 Hamilton Street,NIDDRIE,5200000,house,2010,2,1,1,SC_082,1.87,20036,3.278,24,0,hospital_184,1.789,S_198,1.581
54679,-37.8172877,145.0397634,7 Bell Street,HAWTHORN,19380000,house,2013,3,1,2,SC_083,0.51,19904,0.549,20,0,hospital_086,0.811,S_208,0.482
86571,-37.90115,144.997001,31 Orchard Street,BRIGHTON,26400000,house,2016,5,2,3,SC_015,3.887,19952,0.644,19,0,hospital_198,1.237,S_151,0.907
18268,-37.6794494,144.9079516,16 Hastings Crescent,BROADMEADOWS,5760000,house,2011,3,1,0,SC_059,2.249,20030,1.103,37,0,hospital_104,3.384,S_153,1.216
2119,-37.788089,144.87963,3 Laurel Court,MAIDSTONE,7815000,house,2013,3,1,3,SC_043,1.71,20023,1.607,20,0,hospital_056,0.805,S_149,1.71
31072,-37.756946,144.98623,29 Newman Street,THORNBURY,8250000,house,2012,4,2,1,SC_103,2.377,20014,1.106,22,0,hospital_144,1.271,S_105,1.665
65812,-37.77035141,145.3197784,151 Hayrick Lane,MOOROOLBARK,3663000,house,2009,3,1,2,SC_084,1.452,19877,1.729,54,0,hospital_113,3.219,S_168,1.262
46910,-37.710432,145.152183,24 Elsa Court,ELTHAM,12410000,house,2016,3,1,2,SC_051,4.146,19987,0.518,44,0,hospital_075,4.121,S_194,0.722
89407,-37.95611191,145.01667790000002,27 McLauchlin Avenue,SANDRINGHAM,14400000,house,2009,5,3,2,SC_079,2.278,19948,1.243,28,0,hospital_058,0.631,S_214,1.283
22330,-37.73407364,144.950119,23 Autumn Street,COBURG,6975000,house,2008,3,1,2,SC_030,0.186,19964,1.122,30,0,hospital_084,2.345,S_172,1.576
3356,-37.819398,144.872259,317 Francis Street,YARRAVILLE,8866000,house,2016,3,1,1,SC_033,2.384,19996,1.604,15,0,hospital_056,3.17,S_056,2.884
47071,-37.710718,145.170369,34 Onkara Court,ELTHAM,6200000,house,2013,3,2,2,SC_051,4.229,19987,2.01,44,0,hospital_075,5.714,S_194,1.189
4247,-37.8349,144.87148100000002,20 Bruce Street,NEWPORT,9144000,house,2016,2,1,2,SC_033,2.359,19995,1.356,18,0,hospital_141,3.533,S_056,2.202
79707,-37.998808000000004,145.150152,15 Len George Drive,KEYSBOROUGH,13860000,house,2015,4,3,2,SC_057,2.143,19890,4.228,49,0,hospital_096,1.918,S_079,2.058
53901,-37.818605,144.99355419999998,9 Union Street,RICHMOND,11900000,house,2013,3,1,1,SC_068,1.944,19978,0.448,6,0,hospital_146,0.107,S_076,1.018
4640,-37.834645,144.86611399999998,71 Charlotte Street,NEWPORT,14880000,house,2015,3,1,2,SC_033,1.919,19994,1.781,20,0,hospital_141,3.814,S_056,1.731
26807,-37.576772,144.938605,4 Lauderdale Drive,CRAIGIEBURN,11016000,house,2016,4,3,2,SC_005,1.62,40221,2.819,46,0,hospital_104,8.384,S_178,1.96
59560,-37.825452,145.202583,2 Fuller Street,MITCHAM,7300000,house,2014,4,2,3,SC_088,2.135,19901,1.157,39,0,hospital_010,1.829,S_202,2.324
44770,-37.708249,145.097293,27 Lyell Parade,GREENSBOROUGH,9075000,house,2012,4,2,1,SC_017,5.864,19985,1.077,41,0,hospital_075,0.831,S_020,0.465
49664,-37.81401443,145.08595280000003,60 Talbot Avenue,BALWYN,17780000,house,2009,3,2,0,SC_099,2.711,19894,1.169,28,0,hospital_117,2.671,S_136,1.763
40224,-37.688527,145.05559499999998,28 Cabernet Crescent,BUNDOORA,6000000,house,2014,3,2,2,SC_062,4.875,19984,3.522,37,0,hospital_041,0.725,S_155,1.134
91272,-37.9842,145.044073,140 Tramway Parade,BEAUMARIS,28800000,house,2010,4,3,2,SC_079,3.912,19865,1.869,50,0,hospital_055,0.843,S_011,1.637
65555,-37.782678999999995,145.322831,1/1 Mark Street,MOOROOLBARK,4950000,house,2011,3,1,1,SC_084,2.841,19877,0.946,54,0,hospital_113,3.635,S_224,2.429
68480,-37.856689,145.0225,32 Clarendon Street,ARMADALE,10080000,house,2014,2,1,0,SC_038,2.188,19945,0.28,23,0,hospital_092,0.95,S_235,0.686
60227,-37.814457,145.212694,7 Prince Edward Avenue,MITCHAM,8200000,house,2013,3,1,2,SC_032,1.43,19901,0.494,39,0,hospital_010,1.695,S_040,1.439
50347,-37.768295,145.091265,63 Pinnacle Crescent,BULLEEN,17500000,house,2016,4,3,2,SC_009,0.3,19935,2.967,29,0,hospital_193,2.175,S_154,0.204
91454,-37.985303,145.04805,24 Deauville Street,BEAUMARIS,21000000,house,2014,3,1,1,SC_003,3.929,19865,1.55,50,0,hospital_055,0.689,S_011,1.329
92358,-37.981627,145.075762,5C Avenza Street,MENTONE,9376000,house,2013,3,2,2,SC_003,1.652,19865,0.93,50,0,hospital_133,0.799,S_003,0.299
69315,-37.86865,145.033384,8 Raleigh Street,MALVERN,10800000,house,2016,2,1,2,SC_023,1.183,19944,0.448,25,0,hospital_157,0.651,S_013,0.824
22330,-37.73407364,144.950119,23 Autumn Street,COBURG,6975000,house,2008,3,1,2,SC_030,0.186,19964,1.122,30,0,hospital_084,2.345,S_172,1.576
3356,-37.819398,144.872259,317 Francis Street,YARRAVILLE,8866000,house,2016,3,1,1,SC_033,2.384,19996,1.604,15,0,hospital_056,3.17,S_056,2.884
47071,-37.710718,145.170369,34 Onkara Court,ELTHAM,6200000,house,2013,3,2,2,SC_051,4.229,19987,2.01,44,0,hospital_075,5.714,S_194,1.189
4247,-37.8349,144.871481,20 Bruce Street,NEWPORT,9144000,house,2016,2,1,2,SC_033,2.359,19995,1.356,18,0,hospital_141,3.533,S_056,2.202
79707,-37.998808,145.150152,15 Len George Drive,KEYSBOROUGH,13860000,house,2015,4,3,2,SC_057,2.143,19890,4.228,49,0,hospital_096,1.918,S_079,2.058
53901,-37.818605,144.9935542,9 Union Street,RICHMOND,11900000,house,2013,3,1,1,SC_068,1.944,19978,0.448,6,0,hospital_146,0.107,S_076,1.018
4640,-37.834645,144.866114,71 Charlotte Street,NEWPORT,14880000,house,2015,3,1,2,SC_033,1.919,19994,1.781,20,0,hospital_141,3.814,S_056,1.731
26807,-37.576772,144.938605,4 Lauderdale Drive,CRAIGIEBURN,11016000,house,2016,4,3,2,SC_005,1.62,40221,2.819,46,0,hospital_104,8.384,S_178,1.96
59560,-37.825452,145.202583,2 Fuller Street,MITCHAM,7300000,house,2014,4,2,3,SC_088,2.135,19901,1.157,39,0,hospital_010,1.829,S_202,2.324
44770,-37.708249,145.097293,27 Lyell Parade,GREENSBOROUGH,9075000,house,2012,4,2,1,SC_017,5.864,19985,1.077,41,0,hospital_075,0.831,S_020,0.465
49664,-37.81401443,145.0859528,60 Talbot Avenue,BALWYN,17780000,house,2009,3,2,0,SC_099,2.711,19894,1.169,28,0,hospital_117,2.671,S_136,1.763
40224,-37.688527,145.055595,28 Cabernet Crescent,BUNDOORA,6000000,house,2014,3,2,2,SC_062,4.875,19984,3.522,37,0,hospital_041,0.725,S_155,1.134
91272,-37.9842,145.044073,140 Tramway Parade,BEAUMARIS,28800000,house,2010,4,3,2,SC_079,3.912,19865,1.869,50,0,hospital_055,0.843,S_011,1.637
65555,-37.782679,145.322831,1/1 Mark Street,MOOROOLBARK,4950000,house,2011,3,1,1,SC_084,2.841,19877,0.946,54,0,hospital_113,3.635,S_224,2.429
68480,-37.856689,145.0225,32 Clarendon Street,ARMADALE,10080000,house,2014,2,1,0,SC_038,2.188,19945,0.28,23,0,hospital_092,0.95,S_235,0.686
60227,-37.814457,145.212694,7 Prince Edward Avenue,MITCHAM,8200000,house,2013,3,1,2,SC_032,1.43,19901,0.494,39,0,hospital_010,1.695,S_040,1.439
50347,-37.768295,145.091265,63 Pinnacle Crescent,BULLEEN,17500000,house,2016,4,3,2,SC_009,0.3,19935,2.967,29,0,hospital_193,2.175,S_154,0.204
91454,-37.985303,145.04805,24 Deauville Street,BEAUMARIS,21000000,house,2014,3,1,1,SC_003,3.929,19865,1.55,50,0,hospital_055,0.689,S_011,1.329
92358,-37.981627,145.075762,5C Avenza Street,MENTONE,9376000,house,2013,3,2,2,SC_003,1.652,19865,0.93,50,0,hospital_133,0.799,S_003,0.299
69315,-37.86865,145.033384,8 Raleigh Street,MALVERN,10800000,house,2016,2,1,2,SC_023,1.183,19944,0.448,25,0,hospital_157,0.651,S_013,0.824
85284,-37.884973,144.99915,15 Ross Street,ELSTERNWICK,9361000,house,2009,2,1,1,SC_015,2.431,19954,0.156,16,0,hospital_116,0.898,S_193,0.643
28108,-37.795366,144.98305,148 Westgarth Street,FITZROY,6720000,house,2012,3,1,0,SC_008,2.172,19975,1.088,10,0,hospital_178,1.459,S_200,0.543
46590,-37.703024,145.167874,1362 Main Road,ELTHAM,10200000,house,2011,4,2,2,SC_051,3.346,19987,2.119,44,0,hospital_075,5.466,S_194,1.592
73888,-37.856381,145.285573,6/1 Short Street,BORONIA,5280000,house,2013,3,1,1,SC_049,4.678,19869,0.465,52,0,hospital_049,0.736,S_024,0.596
78577,-37.96139908,145.1579285,12 Peter Street,SPRINGVALE,6000000,house,2009,3,1,1,SC_057,3.74,19891,0.694,46,0,hospital_124,2.079,S_075,1.041
37306,-37.639599,145.053898,320 Findon Road,EPPING,4160000,house,2013,3,1,2,SC_062,3.093,45795,1.572,45,0,hospital_053,3.556,S_083,2.084
37839,-37.642172,145.048885,9 Glendale Avenue,EPPING,4020000,house,2013,3,2,0,SC_062,3.396,45795,1.779,45,0,hospital_053,3.041,S_083,2.381
84977,-37.87811661,144.9871216,46 Byron Street,ELWOOD,8808000,house,2009,3,1,1,SC_015,1.191,19955,0.754,15,0,hospital_009,1.681,S_133,0.769
69124,-37.867488,145.034696,39 Johnstone Street,MALVERN,22300000,house,2015,3,2,1,SC_023,1.206,19944,0.494,25,0,hospital_157,0.541,S_013,0.827
51907,-37.79817581,145.1813355,36 Mulsanne Way,DONVALE,7392000,house,2009,3,2,2,SC_088,2.359,19900,2.398,37,0,hospital_034,1.138,S_202,2.9
76530,-37.9362392,145.1135493,11 Glencannon Crescent,CLAYTON SOUTH,13640000,house,2010,3,1,1,SC_003,4.439,19915,1.425,39,0,hospital_076,1.725,S_170,0.993
39937,-37.689049,145.070095,2 Daly Court,BUNDOORA,12250000,house,2010,5,2,2,SC_062,4.376,19984,2.721,37,0,hospital_041,0.686,S_155,1.719
76531,-37.91738892,145.1232605,11 Hourigan Avenue,CLAYTON,9600000,house,2008,4,2,2,SC_087,4.878,19915,0.846,39,0,hospital_065,0.175,S_169,1.035
63941,-37.792564,145.296706,22 Allendale Road,CROYDON,6513000,house,2013,3,1,1,SC_022,1.401,19878,1.453,50,0,hospital_164,3.992,S_181,1.434
12814,-37.7115593,144.776001,27 Marylou Court,DELAHEY,4410000,house,2008,3,2,2,SC_107,3.273,20000,1.172,39,0,hospital_057,6.415,S_094,1.03
17123,-37.702785,144.93209,36 Isla Avenue,GLENROY,4550000,house,2014,2,1,1,SC_030,3.66,20032,1.324,33,0,hospital_184,5.001,S_004,0.752
12093,-37.69655228,144.7553864,10 Chris Court,HILLSIDE,5670000,house,2008,4,2,2,SC_048,4.233,20000,1.732,39,0,hospital_057,8.817,S_163,0.4
3349,-37.816892,144.862547,31 Richards Street,YARRAVILLE,5115000,house,2012,2,1,2,SC_033,1.764,20022,1.964,22,0,hospital_056,3.365,S_056,2.499
619,-37.791129,144.888401,211a Ballarat Road,FOOTSCRAY,12090000,house,2016,4,1,0,SC_085,1.971,20023,1.219,20,0,hospital_003,0.138,S_201,1.364
78273,-37.932345,145.158038,62 Lebanon Crescent,MULGRAVE,5797000,house,2011,3,2,2,SC_073,3.8,19914,1.82,42,0,hospital_076,3.494,S_075,2.42
81801,-37.98754883,145.2364655,149 Kidds Road,DOVETON,968000,house,2007,3,1,0,SC_112,1.878,19888,2.361,54,0,hospital_119,1.559,S_184,1.749
91295,-37.976816,145.035321,152 Reserve Road,BEAUMARIS,16425000,house,2015,4,2,2,SC_079,3.123,19866,2.032,47,0,hospital_055,1.51,S_011,2.437
33283,-37.731374,145.008245,9 Percival Street,PRESTON,10309000,house,2013,3,1,2,SC_103,1.069,20011,0.584,28,0,hospital_139,1.779,S_085,0.798
57336,-37.82229233,145.0752411,5 Victoria Avenue,CANTERBURY,4000000,house,2009,3,2,2,SC_099,1.53,19893,0.58,26,0,hospital_064,2.811,S_160,1.463
56939,-37.85438156,145.120163,9 Leonard Street,BURWOOD,8400000,house,2009,3,1,2,SC_042,3.588,19840,2.254,28,0,hospital_047,1.741,S_097,1.264
51480,-37.790083,145.136011,5 Anembo Court,DONCASTER,12155000,house,2015,3,2,2,SC_091,0.943,19897,3.442,30,0,hospital_194,2.612,S_188,1.111
34208,-37.718589,145.010471,2/2 Bernard Street,RESERVOIR,4200000,house,2015,1,1,1,SC_103,2.455,20010,0.36,31,0,hospital_139,1.099,S_225,1.755
57273,-37.824669,145.0866724,351 Canterbury Road,CANTERBURY,6525000,house,2014,3,1,2,SC_099,2.518,19894,0.179,28,0,hospital_117,2.941,S_160,1.795
76430,-37.896187,145.085504,8A Crewe Road,HUGHESDALE,6460000,house,2013,2,2,2,SC_087,0.931,19917,0.527,34,0,hospital_166,1.83,S_167,0.93
70649,-37.87839,145.100186,22 Amaroo Street,CHADSTONE,16050000,house,2016,3,1,2,SC_042,0.772,19839,0.947,26,0,hospital_098,2.091,S_112,1.445
27144,-37.5748429,144.9140791,5 Penfold Street,CRAIGIEBURN,4455000,house,2014,5,2,2,SC_005,0.563,40221,3.958,46,0,hospital_104,8.462,S_178,2.763
73257,-37.860518,145.261094,21 Crotty Road,BORONIA,2424000,house,2012,3,1,1,SC_049,5.603,19869,2.047,52,0,hospital_002,0.839,S_139,2.019
84433,-37.848711,144.999111,9 Clarke Street,PRAHRAN,35400000,house,2014,4,2,1,SC_066,0.511,19947,0.53,20,0,hospital_097,0.199,S_115,0.546
74250,-37.8858223,145.0289459,153 Bambra Road,CAULFIELD,4120000,house,2009,3,2,2,SC_023,1.626,19942,1.244,32,0,hospital_080,1.191,S_166,0.289
96673,-38.012848,145.277141,25 Hinrichsen Drive,HALLAM,4850000,house,2015,4,2,2,SC_077,2.669,19885,0.845,57,0,hospital_069,3.138,S_212,1.352
56346,-37.85385,145.121444,2/27 Wridgway Avenue,BURWOOD,9000000,house,2015,2,1,2,SC_042,3.71,19840,2.348,28,0,hospital_047,1.622,S_097,1.145
38496,-37.766439,145.051208,1/117 Locksley Road,IVANHOE,15750000,house,2010,3,1,2,SC_001,0.845,19934,0.399,27,0,hospital_046,1.216,S_219,0.859
70240,-37.869956,145.082586,61 Victory Boulevard,ASHBURTON,7710000,house,2011,3,2,2,SC_042,1.136,19847,0.315,36,0,hospital_098,0.7,S_112,1.057
64733,-37.788762,145.259329,6 Raiteri Court,CROYDON,7596000,house,2010,4,2,2,SC_022,2.384,19878,2.013,50,0,hospital_164,2.14,S_157,1.012
88435,-37.946345,145.033444,11b Panorama Avenue,HIGHETT,7930000,house,2013,2,1,1,SC_079,0.738,19872,0.775,44,0,hospital_110,1.508,S_069,0.738
32884,-37.74365,145.001426,5 Mary Street,PRESTON,6435000,house,2013,3,1,2,SC_103,0.455,20013,0.24,24,0,hospital_035,2.217,S_084,0.736
44014,-37.702148,145.098244,1/23 Jessop Street,GREENSBOROUGH,3480000,house,2013,3,2,2,SC_062,5.729,19985,0.904,41,0,hospital_075,0.749,S_020,0.326
22367,-37.738025,144.980896,24 Connolly Avenue,COBURG,9008000,house,2012,3,1,1,SC_103,1.862,19965,1.619,28,0,hospital_144,2.205,S_030,0.967
15197,-37.737012,144.910253,3 Balmoral Avenue,STRATHMORE,12600000,house,2012,3,2,2,SC_082,0.532,20036,1.474,24,0,hospital_184,0.745,S_197,0.837
54315,-37.818539,145.044756,25 Lyndhurst Crescent,HAWTHORN,41250000,house,2014,5,3,2,SC_083,0.834,19903,0.44,22,0,hospital_064,1.139,S_208,0.833
40182,-37.702771,145.063377,26 Noorong Avenue,BUNDOORA,7560000,house,2016,3,1,3,SC_047,4.933,19984,2.016,37,0,hospital_037,0.548,S_155,0.876
92484,-37.999246,145.089766,1 /36 White Street,MORDIALLOC,8670000,house,2014,3,2,1,SC_003,3.13,19863,0.837,55,0,hospital_001,1.768,S_119,1.017
9697,-37.855842,144.717605,9 Prospero Way,TRUGANINA,5740000,house,2014,4,2,2,SC_053,1.336,46468,3.052,32,0,hospital_073,4.108,S_007,2.569
45183,-37.70233917,145.1105194,5 Greenmeyer Court,GREENSBOROUGH,5978000,house,2008,3,1,2,SC_051,5.383,19985,0.269,41,0,hospital_075,0.514,S_210,0.705
84057,-37.847933,144.98802,46 Perth Street,PRAHRAN,13370000,house,2012,2,1,0,SC_066,0.493,19958,0.239,9,0,hospital_155,0.218,S_115,1.516
63361,-37.79695892,145.3024445,10 View Street,CROYDON,3740000,house,2008,2,1,2,SC_022,1.72,19877,1.617,54,0,hospital_164,4.293,S_224,0.903
88598,-37.951407,145.033505,2 Rose Street,HIGHETT,14000000,house,2015,3,1,1,SC_079,0.711,19872,0.806,44,0,hospital_058,1.71,S_069,0.711
47003,-37.703024,145.14982,3 Miller Close,ELTHAM NORTH,5670000,house,2012,3,2,3,SC_051,3.382,19987,1.185,44,0,hospital_075,3.878,S_194,1.515
57773,-37.809953,145.1437,2 Norway Avenue,BLACKBURN,16300000,house,2015,5,3,2,SC_037,2.127,19897,1.234,30,0,hospital_154,2.148,S_147,2.178
79272,-37.952616,145.14363,61A Regent Avenue,SPRINGVALE,8000000,house,2012,3,1,3,SC_057,5.17,19913,0.929,44,0,hospital_124,3.667,S_075,0.707
95012,-37.907885,145.028607,19 Capitol Avenue,MCKINNON,13420000,house,2010,4,2,2,SC_046,3.622,19940,0.893,36,0,hospital_126,1.146,S_107,1.756
36959,-37.626582,145.030701,18 Waterlily Drive,EPPING,7725000,house,2015,4,2,2,SC_062,5.58,20005,2.873,42,0,hospital_053,3.051,S_196,2.224
80698,-37.972865,145.221711,10 May  Court,DANDENONG,6800000,house,2012,3,2,2,SC_112,1.687,19888,2.175,54,0,hospital_033,0.623,S_183,1.306
43568,-37.705407,145.083436,2 Bungay Street,WATSONIA,7990000,house,2010,3,2,2,SC_017,5.757,19984,0.619,37,0,hospital_075,1.976,S_020,1.467
12567,-37.7025795,144.7532806,2 Mordaunt Drive,HILLSIDE,4575000,house,2009,3,2,1,SC_048,3.537,20000,1.848,39,0,hospital_057,8.403,S_163,0.96
5211,-37.871053,144.81269,45 Bracken Grove,ALTONA,5472000,house,2009,3,1,3,SC_033,5.777,19925,0.659,32,0,hospital_141,6.998,S_128,1.559
79004,-37.954885,145.156515,36 Ash Grove,SPRINGVALE,6744000,house,2013,3,1,2,SC_057,4.463,19891,0.583,46,0,hospital_124,2.633,S_075,0.458
73998,-37.865497,145.295776,8 Enderby Court,BORONIA,5176000,house,2016,4,2,2,SC_049,3.4,19869,1.148,52,0,hospital_049,1.193,S_146,0.943
78662,-37.953148,145.138506,156 Westall Road,SPRINGVALE,9730000,house,2015,3,1,3,SC_003,4.779,19913,1.373,44,0,hospital_076,3.831,S_075,1.151
31051,-37.757174,144.98605,28 Lewis Street,THORNBURY,10795000,house,2011,2,1,2,SC_103,2.407,20014,1.127,22,0,hospital_144,1.257,S_105,1.69
87842,-37.930162,145.000786,6 Backhaus Street,HAMPTON,29280000,house,2014,5,2,2,SC_046,3.457,19949,0.872,26,0,hospital_036,1.39,S_088,0.787
76799,-37.909962,145.125624,35 Stockdale Avenue,CLAYTON,16100000,house,2015,3,1,1,SC_087,4.551,19915,1.699,39,0,hospital_065,0.997,S_169,1.882
7927,-37.774162,144.803039,689 Ballarat Road,ARDEER,5600000,house,2013,3,1,2,SC_102,2.836,20003,1.941,31,0,hospital_057,1.826,S_159,2.097
322,-37.80587006,144.8903046,13 William Street,SEDDON,8480000,house,2008,2,1,0,SC_043,2.875,20024,0.388,18,0,hospital_056,1.463,S_201,0.886
52053,-37.82180023,145.0007935,10 Brougham Street,RICHMOND,8750000,house,2008,3,1,1,SC_038,2.19,19907,0.608,6,0,hospital_122,0.32,S_076,1.433
38817,-37.774713,145.045286,30 Russell Street,IVANHOE,25080000,house,2015,3,2,3,SC_001,0.817,19932,0.6,23,0,hospital_039,1.796,S_219,0.785
43284,-37.718573,145.059905,75 Ernest Jones Drive,MACLEOD,6045000,house,2013,4,2,2,SC_047,3.425,19983,1.161,34,0,hospital_025,1.484,S_155,2.256
23700,-37.648978,144.907541,55 Firth Way,GREENVALE,8750000,house,2014,3,2,2,SC_072,1.308,44817,2.11,40,0,hospital_104,1.151,S_211,2.479
64924,-37.794081,145.299341,81 HULL ROAD,CROYDON,4830000,house,2012,3,1,2,SC_022,1.535,19877,1.549,54,0,hospital_164,4.138,S_224,1.32
59333,-37.815413,145.189673,11 Peel Street,MITCHAM,7140000,house,2010,2,1,1,SC_088,0.989,19900,0.353,37,0,hospital_010,0.675,S_202,1.515
62147,-37.815962,145.213737,6 Mary Street,RINGWOOD,7004000,house,2011,3,1,1,SC_032,1.373,19901,0.337,39,0,hospital_010,1.833,S_040,1.394
76924,-37.919238,145.119753,58 Madeleine Road,CLAYTON,17550000,house,2016,4,1,1,SC_087,4.796,19915,0.61,39,0,hospital_077,0.066,S_169,0.753
86399,-37.8935556,144.9884651,24 Cole Street,BRIGHTON,3408000,house,2013,4,3,3,SC_015,2.851,19953,1.423,18,0,hospital_198,1.946,S_193,1.705
86223,-37.891307,145.000875,168 Cochrane Street,BRIGHTON,23660000,house,2015,4,2,2,SC_015,3.079,19953,0.666,18,0,hospital_116,0.984,S_193,0.658
46433,-37.705729,145.171045,11 Ashdale Grove,ELTHAM,8060000,house,2016,4,3,1,SC_051,3.706,19987,2.223,44,0,hospital_075,5.741,S_194,1.544
2300,-37.807723,144.880811,46 Coronation Street,KINGSVILLE,12937000,house,2014,3,1,1,SC_043,2.309,20023,0.769,20,0,hospital_056,1.692,S_201,1.7
50806,-37.775125,145.104622,135 Ayr Street,DONCASTER,12980000,house,2015,4,2,2,SC_009,1.537,19935,4.357,29,0,hospital_194,0.953,S_046,0.843
86353,-37.902066,145.004708,21 Grandview Road,BRIGHTON,27720000,house,2016,2,1,2,SC_015,4.272,19952,0.364,19,0,hospital_013,0.984,S_151,0.467
94716,-37.922217,145.039209,123 Brewer Road,BENTLEIGH,16520000,house,2010,4,2,2,SC_046,1.925,19938,0.463,40,0,hospital_110,1.225,S_107,0.392
94563,-37.922208,145.029513,10 Hillside Avenue,BENTLEIGH,11310000,house,2012,2,1,2,SC_046,2.075,19938,0.617,40,0,hospital_110,1.366,S_107,1.145
83933,-37.851101,144.998248,36 York Street,PRAHRAN,4998000,house,2010,3,1,1,SC_066,0.59,19958,0.758,9,0,hospital_012,0.398,S_115,0.705
15024,-37.740572,144.917508,15 Noble Avenue,STRATHMORE,15990000,house,2014,4,2,3,SC_082,1.281,20036,0.798,24,0,hospital_184,1.111,S_197,0.761
78525,-37.938942,145.156184,10 Wareham Street,SPRINGVALE,7689000,house,2010,4,2,2,SC_073,4.48,19913,1.2,44,0,hospital_076,3.665,S_075,1.667
25335,-37.58417892,144.9348755,13 PRINCES CIRCUIT,CRAIGIEBURN,4440000,house,2009,4,2,2,SC_110,1.618,40221,2.1,46,0,hospital_104,7.514,S_178,1.096
60870,-37.832898,145.185126,63 Betula Avenue,VERMONT,7400000,house,2016,3,1,3,SC_088,1.588,19899,1.638,34,0,hospital_061,2.553,S_202,1.271
14493,-37.750646,144.911368,46 Edward Street,ESSENDON,34200000,house,2013,5,3,3,SC_082,1.924,20037,0.733,21,0,hospital_184,1.082,S_197,0.686
14318,-37.7603035,144.8926544,34 Allan Street,ABERFELDIE,9180000,house,2009,4,2,2,SC_085,1.491,20037,2.126,21,0,hospital_068,1.904,S_049,1.467
94477,-37.90715,145.041664,1 Oakleigh Crescent,ORMOND,7183000,house,2015,4,2,2,SC_041,2.906,19940,0.459,36,0,hospital_126,2.089,S_107,1.379
49619,-37.807606,145.096613,56 Narrak Road,BALWYN,24140000,house,2012,4,3,2,SC_020,2.544,19896,1.532,31,0,hospital_117,1.805,S_136,0.585
18029,-37.687029,144.908485,108 Sunset Boulevard,JACANA,3825000,house,2016,3,1,2,SC_059,2.077,20030,1.076,37,0,hospital_104,4.179,S_153,1.528
64153,-37.795398,145.268635,3 BANOOL COURT,CROYDON,6050000,house,2013,5,3,2,SC_022,1.335,19878,1.052,50,0,hospital_164,1.792,S_181,1.09
71725,-37.84925461,145.231369,628 Boronia Road,WANTIRNA,4680000,house,2008,3,1,1,SC_032,4.069,19871,2.603,45,0,hospital_179,0.338,S_227,2.183
96073,-37.904624,145.042535,616 North Rd,ORMOND,10710000,house,2016,2,1,2,SC_041,2.627,19941,0.301,35,0,hospital_126,2.083,S_107,1.66
58066,-37.814473,145.157765,38 Larch Street,BLACKBURN,9760000,house,2011,5,2,2,SC_002,1.323,19898,0.924,31,0,hospital_060,2.063,S_202,1.933
18310,-37.67493439,144.925705,17 Mirboo Court,DALLAS,4394000,house,2009,3,1,0,SC_072,2.709,20030,1.051,37,0,hospital_104,2.738,S_153,0.501
41592,-37.7650403,145.0660153,14 Lawrence Street,EAGLEMONT,18480000,house,2012,3,3,2,SC_017,1.056,19935,1.003,29,0,hospital_046,0.984,S_100,0.688
76350,-37.905773,145.112027,61 Garnett Street,HUNTINGDALE,6736000,house,2015,2,1,1,SC_087,3.299,19916,1.03,36,0,hospital_166,0.899,S_169,2.318
